--------- beginning of /dev/log/system
D/Genyd   (   56): error connecting to baseband :(Connection refused) 4 retries left
D/local_opengl(  112): Starting local_opengl
D/Squadron( 1192): Shoot enemy :-1202346408
D/Squadron( 1192): Shoot enemy :-1202346200
D/Squadron( 1192): Shoot enemy :-1202345992
D/Squadron( 1192): Shoot enemy :-1202345784
D/Squadron( 1192): Shoot enemy :-1202345576
D/Squadron( 1192): Shoot enemy :-1202345368
D/Squadron( 1192): Shoot enemy :-1202345160
D/Squadron( 1192): Shoot enemy :-1202344952
D/Squadron( 1192): Shoot enemy :-1202344744
D/Squadron( 1192): Shoot enemy :-1202344536
D/Squadron( 1192): Shoot enemy :-1202344328
D/Squadron( 1192): Shoot enemy :-1202344120
D/Squadron( 1192): Shoot enemy :-1202343912
D/Squadron( 1192): Shoot enemy :-1202343704
D/Squadron( 1192): Shoot enemy :-1202343496
D/Squadron( 1192): Shoot enemy :-1202343288
D/Squadron( 1192): Shoot enemy :-1202343080
D/Squadron( 1192): Shoot enemy :-1202342872
D/Squadron( 1192): Shoot enemy :-1202342664
D/Squadron( 1192): Shoot enemy :-1202342456
D/Squadron( 1192): Shoot enemy :-1202342248
D/Squadron( 1192): Shoot enemy :-1202342040
D/Squadron( 1192): Shoot enemy :-1202341832
D/Squadron( 1192): Shoot enemy :-1202341624
D/Squadron( 1192): Shoot enemy :-1202341416
D/Squadron( 1192): Shoot enemy :-1202341208
D/Squadron( 1192): Shoot enemy :-1202341000
D/Squadron( 1192): Shoot enemy :-1202340792
D/Squadron( 1192): Shoot enemy :-1202340584
D/Squadron( 1192): Shoot enemy :-1202340376
D/Squadron( 1192): Shoot enemy :-1202340168
D/Squadron( 1192): Shoot enemy :-1202339960
D/Squadron( 1192): Shoot enemy :-1202339752
D/Squadron( 1192): Shoot enemy :-1202339544
D/Squadron( 1192): Shoot enemy :-1202339336
D/Squadron( 1192): Shoot enemy :-1202339128
D/Squadron( 1192): Shoot enemy :-1202338920
D/Squadron( 1192): Shoot enemy :-1202338712
D/Squadron( 1192): Shoot enemy :-1202338504
D/Squadron( 1192): Shoot enemy :-1202338296
D/Squadron( 1192): Shoot enemy :-1202338088
D/Squadron( 1192): Shoot enemy :-1202337880
D/Squadron( 1192): Shoot enemy :-1202337672
D/Squadron( 1192): Shoot enemy :-1202337464
D/Squadron( 1192): Shoot enemy :-1202337256
D/Squadron( 1192): Shoot enemy :-1202337048
D/Squadron( 1192): Shoot enemy :-1202336840
D/Squadron( 1192): Shoot enemy :-1202336632
D/Squadron( 1192): Shoot enemy :-1202336424
D/Squadron( 1192): Shoot enemy :-1202336216
D/Squadron( 1192): Shoot enemy :-1202336008
D/Squadron( 1192): Shoot enemy :-1202335800
D/Squadron( 1192): Shoot enemy :-1202335592
D/Squadron( 1192): Shoot enemy :-1202335384
D/Squadron( 1192): Shoot enemy :-1202335128
D/Squadron( 1192): Shoot enemy :-1202334952
D/Squadron( 1192): Shoot enemy :-1202334744
D/Squadron( 1192): Shoot enemy :-1202334536
D/Squadron( 1192): Shoot enemy :-1202334328
D/Squadron( 1192): Shoot enemy :-1202334120
D/Squadron( 1192): Shoot enemy :-1202333912
D/Squadron( 1192): Shoot enemy :-1202333704
D/Squadron( 1192): Shoot enemy :-1202333496
D/Squadron( 1192): Shoot enemy :-1202333288
D/Squadron( 1192): Shoot enemy :-1202333080
D/Squadron( 1192): Shoot enemy :-1202332872
D/Squadron( 1192): Shoot enemy :-1202332664
D/Squadron( 1192): Shoot enemy :-1202332456
D/Squadron( 1192): Shoot enemy :-1202332248
D/Squadron( 1192): Shoot enemy :-1202332040
D/Squadron( 1192): Shoot enemy :-1202331832
D/Squadron( 1192): Shoot enemy :-1202331624
D/Squadron( 1192): Shoot enemy :-1202331416
D/Squadron( 1192): Shoot enemy :-1202331208
D/Squadron( 1192): Shoot enemy :-1202331000
D/Squadron( 1192): Shoot enemy :-1202330792
D/Squadron( 1192): Shoot enemy :-1202330584
D/Squadron( 1192): Shoot enemy :-1202330376
D/Squadron( 1192): Shoot enemy :-1202330168
D/Squadron( 1192): Shoot enemy :-1202329960
D/Squadron( 1192): Shoot enemy :-1202329752
D/Squadron( 1192): Shoot enemy :-1202329544
D/Squadron( 1192): Shoot enemy :-1202329336
D/Squadron( 1192): Shoot enemy :-1202329128
D/Squadron( 1192): Shoot enemy :-1202328920
D/Squadron( 1192): Shoot enemy :-1202328712
D/Squadron( 1192): Shoot enemy :-1202328504
D/Squadron( 1192): Shoot enemy :-1202328296
D/Squadron( 1192): Shoot enemy :-1202328088
D/Squadron( 1192): Shoot enemy :-1202327880
D/Squadron( 1192): Shoot enemy :-1202327672
D/Squadron( 1192): Shoot enemy :-1202327464
D/Squadron( 1192): Shoot enemy :-1202327256
D/Squadron( 1192): Shoot enemy :-1202327048
D/Squadron( 1192): Shoot enemy :-1202326840
D/Squadron( 1192): Shoot enemy :-1202326632
D/Squadron( 1192): Shoot enemy :-1202326424
D/Squadron( 1192): Shoot enemy :-1202326216
D/Squadron( 1192): Shoot enemy :-1202326008
D/Squadron( 1192): Shoot enemy :-1202325800
D/Squadron( 1192): Shoot enemy :-1202325592
D/Squadron( 1192): Shoot enemy :-1202325384
D/Squadron( 1192): Shoot enemy :-1202325176
D/Squadron( 1192): Shoot enemy :-1202324968
D/Squadron( 1192): Shoot enemy :-1202324760
D/Squadron( 1192): Shoot enemy :-1202324552
D/Squadron( 1192): Shoot enemy :-1202324344
D/Squadron( 1192): Shoot enemy :-1202324136
D/Squadron( 1192): Shoot enemy :-1202323928
D/Squadron( 1192): Shoot enemy :-1202323720
D/Squadron( 1192): Shoot enemy :-1202323512
D/Squadron( 1192): Shoot enemy :-1202323304
D/Squadron( 1192): Shoot enemy :-1202323096
D/Squadron( 1192): Shoot enemy :-1202322840
D/Squadron( 1192): Shoot enemy :-1202322664
D/Squadron( 1192): Shoot enemy :-1202322456
D/Squadron( 1192): Shoot enemy :-1202322248
D/Squadron( 1192): Shoot enemy :-1202322040
D/Squadron( 1192): Shoot enemy :-1202321832
D/Squadron( 1192): Shoot enemy :-1202321624
D/Squadron( 1192): Shoot enemy :-1202321416
D/Squadron( 1192): Shoot enemy :-1202321208
D/Squadron( 1192): Shoot enemy :-1202321000
D/Squadron( 1192): Shoot enemy :-1202320792
D/Squadron( 1192): Shoot enemy :-1202320584
D/Squadron( 1192): Shoot enemy :-1202320376
D/Squadron( 1192): Shoot enemy :-1202320168
D/Squadron( 1192): Shoot enemy :-1202319960
D/Squadron( 1192): Shoot enemy :-1202319752
D/Squadron( 1192): Shoot enemy :-1202319544
D/Squadron( 1192): Shoot enemy :-1202319336
D/Squadron( 1192): Shoot enemy :-1202319128
D/Squadron( 1192): Shoot enemy :-1202318920
D/Squadron( 1192): Shoot enemy :-1202318712
D/Squadron( 1192): Shoot enemy :-1202318504
D/Squadron( 1192): Shoot enemy :-1202318296
D/Squadron( 1192): Shoot enemy :-1202318088
D/Squadron( 1192): Shoot enemy :-1202317880
D/Squadron( 1192): Shoot enemy :-1202317672
D/Squadron( 1192): Shoot enemy :-1202317464
D/Squadron( 1192): Shoot enemy :-1202317256
D/Squadron( 1192): Shoot enemy :-1202317048
D/Squadron( 1192): Shoot enemy :-1202316840
D/Squadron( 1192): Shoot enemy :-1202316632
D/Squadron( 1192): Shoot enemy :-1202316376
D/Squadron( 1192): Shoot enemy :-1202316200
D/Squadron( 1192): Shoot enemy :-1202315992
D/Squadron( 1192): Shoot enemy :-1202315784
D/Squadron( 1192): Shoot enemy :-1202315576
D/Squadron( 1192): Shoot enemy :-1202315368
D/Squadron( 1192): Shoot enemy :-1202315160
D/Squadron( 1192): Shoot enemy :-1202314952
D/Squadron( 1192): Shoot enemy :-1202314744
D/Squadron( 1192): Shoot enemy :-1202314536
D/Squadron( 1192): Shoot enemy :-1202314328
D/Squadron( 1192): Shoot enemy :-1202314120
D/Squadron( 1192): Shoot enemy :-1202313912
D/Squadron( 1192): Shoot enemy :-1202313704
D/Squadron( 1192): Shoot enemy :-1202313496
D/Squadron( 1192): Shoot enemy :-1202313288
D/Squadron( 1192): Shoot enemy :-1202313080
D/Squadron( 1192): Shoot enemy :-1202312872
D/Squadron( 1192): Shoot enemy :-1202312664
D/Squadron( 1192): Shoot enemy :-1202312456
D/Squadron( 1192): Shoot enemy :-1202312248
D/Squadron( 1192): Shoot enemy :-1202312040
D/Squadron( 1192): Shoot enemy :-1202311832
D/Squadron( 1192): Shoot enemy :-1202311624
D/Squadron( 1192): Shoot enemy :-1202311416
D/Squadron( 1192): Shoot enemy :-1202311208
D/Squadron( 1192): Shoot enemy :-1202311000
D/Squadron( 1192): Shoot enemy :-1202310792
D/Squadron( 1192): Shoot enemy :-1202310584
D/Squadron( 1192): Shoot enemy :-1202310376
D/Squadron( 1192): Shoot enemy :-1202310168
D/Squadron( 1192): Shoot enemy :-1202309960
D/Squadron( 1192): Shoot enemy :-1202309752
D/Squadron( 1192): Shoot enemy :-1202309544
D/Squadron( 1192): Shoot enemy :-1202309336
D/Squadron( 1192): Shoot enemy :-1202309128
D/Squadron( 1192): Shoot enemy :-1202308920
D/Squadron( 1192): Shoot enemy :-1202308712
D/Squadron( 1192): Shoot enemy :-1202308504
D/Squadron( 1192): Shoot enemy :-1202308296
D/Squadron( 1192): Shoot enemy :-1202308088
D/Squadron( 1192): Shoot enemy :-1202307880
D/Squadron( 1192): Shoot enemy :-1202307672
D/Squadron( 1192): Shoot enemy :-1202307464
D/Squadron( 1192): Shoot enemy :-1202307256
D/Squadron( 1192): Shoot enemy :-1202307048
D/Squadron( 1192): Shoot enemy :-1202306840
D/Squadron( 1192): Shoot enemy :-1202306632
D/Squadron( 1192): Shoot enemy :-1202306424
D/Squadron( 1192): Shoot enemy :-1202306216
D/Squadron( 1192): Shoot enemy :-1202306008
D/Squadron( 1192): Shoot enemy :-1202305800
D/Squadron( 1192): Shoot enemy :-1202305592
D/Squadron( 1192): Shoot enemy :-1202305384
D/Squadron( 1192): Shoot enemy :-1202305176
D/Squadron( 1192): Shoot enemy :-1202304968
D/Squadron( 1192): Shoot enemy :-1202304760
D/Squadron( 1192): Shoot enemy :-1202304552
D/Squadron( 1192): Shoot enemy :-1202304344
D/Squadron( 1192): Shoot enemy :-1202304136
D/Squadron( 1192): Shoot enemy :-1202303928
D/Squadron( 1192): Shoot enemy :-1202303720
D/Squadron( 1192): Shoot enemy :-1202303512
D/Squadron( 1192): Shoot enemy :-1202303304
D/Squadron( 1192): Shoot enemy :-1202303096
D/Squadron( 1192): Shoot enemy :-1202302888
D/Squadron( 1192): Shoot enemy :-1202302680
D/Squadron( 1192): Shoot enemy :-1202302472
D/Squadron( 1192): Shoot enemy :-1202302264
D/Squadron( 1192): Shoot enemy :-1202302056
D/Squadron( 1192): Shoot enemy :-1202301848
D/Squadron( 1192): Shoot enemy :-1202301640
D/Squadron( 1192): Shoot enemy :-1202301432
D/Squadron( 1192): Shoot enemy :-1202301224
D/Squadron( 1192): Shoot enemy :-1202301016
D/Squadron( 1192): Shoot enemy :-1202300808
D/Squadron( 1192): Shoot enemy :-1202300600
D/Squadron( 1192): Shoot enemy :-1202300392
D/Squadron( 1192): Shoot enemy :-1202300184
D/Squadron( 1192): Shoot enemy :-1202299976
D/Squadron( 1192): Shoot enemy :-1202299768
D/Squadron( 1192): Shoot enemy :-1202299560
D/Squadron( 1192): Shoot enemy :-1202299352
D/Squadron( 1192): Shoot enemy :-1202299144
D/Squadron( 1192): Shoot enemy :-1202298936
D/Squadron( 1192): Shoot enemy :-1202298728
D/Squadron( 1192): Shoot enemy :-1202298520
D/Squadron( 1192): Shoot enemy :-1202298312
D/Squadron( 1192): Shoot enemy :-1202298104
D/Squadron( 1192): Shoot enemy :-1202297896
D/Squadron( 1192): Shoot enemy :-1202297688
D/Squadron( 1192): Shoot enemy :-1202297480
D/Squadron( 1192): Shoot enemy :-1202297272
D/Squadron( 1192): Shoot enemy :-1202297064
D/Squadron( 1192): Shoot enemy :-1202296856
D/Squadron( 1192): Shoot enemy :-1202296648
D/Squadron( 1192): Shoot enemy :-1202296440
D/Squadron( 1192): Shoot enemy :-1202296232
D/Squadron( 1192): Shoot enemy :-1202296024
D/Squadron( 1192): Shoot enemy :-1202295816
D/Squadron( 1192): Shoot enemy :-1202295608
D/Squadron( 1192): Shoot enemy :-1202295400
D/Squadron( 1192): Shoot enemy :-1202295192
D/Squadron( 1192): Shoot enemy :-1202294984
D/Squadron( 1192): Shoot enemy :-1202294776
D/Squadron( 1192): Shoot enemy :-1202294568
D/Squadron( 1192): Shoot enemy :-1202294360
D/Squadron( 1192): Shoot enemy :-1202294152
D/Squadron( 1192): Shoot enemy :-1202293944
D/Squadron( 1192): Shoot enemy :-1202293736
D/Squadron( 1192): Shoot enemy :-1202293528
D/Squadron( 1192): Shoot enemy :-1202293320
D/Squadron( 1192): Shoot enemy :-1202293112
D/Squadron( 1192): Shoot enemy :-1202292904
D/Squadron( 1192): Shoot enemy :-1202292696
D/Squadron( 1192): Shoot enemy :-1202292488
D/Squadron( 1192): Shoot enemy :-1202292280
D/Squadron( 1192): Shoot enemy :-1202292072
D/Squadron( 1192): Shoot enemy :-1202291864
D/Squadron( 1192): Shoot enemy :-1202291656
D/Squadron( 1192): Shoot enemy :-1202291448
D/Squadron( 1192): Shoot enemy :-1202291240
D/Squadron( 1192): Shoot enemy :-1202291032
D/Squadron( 1192): Shoot enemy :-1202290824
D/Squadron( 1192): Shoot enemy :-1202290616
D/Squadron( 1192): Shoot enemy :-1202290408
D/Squadron( 1192): Shoot enemy :-1202290200
D/Squadron( 1192): Shoot enemy :-1202289992
D/Squadron( 1192): Shoot enemy :-1202289784
D/Squadron( 1192): Shoot enemy :-1202289576
D/Squadron( 1192): Shoot enemy :-1202289368
D/Squadron( 1192): Shoot enemy :-1202289160
D/Squadron( 1192): Shoot enemy :-1202288952
D/Squadron( 1192): Shoot enemy :-1202288744
D/Squadron( 1192): Shoot enemy :-1202288488
D/Squadron( 1192): Shoot enemy :-1202288312
D/Squadron( 1192): Shoot enemy :-1202288104
D/Squadron( 1192): Shoot enemy :-1202287896
D/Squadron( 1192): Shoot enemy :-1202287688
D/Squadron( 1192): Shoot enemy :-1202287480
D/Squadron( 1192): Shoot enemy :-1202287272
D/Squadron( 1192): Shoot enemy :-1202287064
D/Squadron( 1192): Shoot enemy :-1202286856
D/Squadron( 1192): Shoot enemy :-1202286648
D/Squadron( 1192): Shoot enemy :-1202286440
D/Squadron( 1192): Shoot enemy :-1202286232
D/Squadron( 1192): Shoot enemy :-1202286024
D/Squadron( 1192): Shoot enemy :-1202285816
D/Squadron( 1192): Shoot enemy :-1202285608
D/Squadron( 1192): Shoot enemy :-1202285400
D/Squadron( 1192): Shoot enemy :-1202285192
D/Squadron( 1192): Shoot enemy :-1202284984
D/Squadron( 1192): Shoot enemy :-1202284776
D/Squadron( 1192): Shoot enemy :-1202284568
D/Squadron( 1192): Shoot enemy :-1202284360
D/Squadron( 1192): Shoot enemy :-1202284152
D/Squadron( 1192): Shoot enemy :-1202283944
D/Squadron( 1192): Shoot enemy :-1202283736
D/Squadron( 1192): Shoot enemy :-1202283528
D/Squadron( 1192): Shoot enemy :-1202283320
D/Squadron( 1192): Shoot enemy :-1202283112
D/Squadron( 1192): Shoot enemy :-1202282904
D/Squadron( 1192): Shoot enemy :-1202282696
D/Squadron( 1192): Shoot enemy :-1202282488
D/Squadron( 1192): Shoot enemy :-1202282280
D/Squadron( 1192): Shoot enemy :-1202282072
D/Squadron( 1192): Shoot enemy :-1202281864
D/Squadron( 1192): Shoot enemy :-1202281656
D/Squadron( 1192): Shoot enemy :-1202281448
D/Squadron( 1192): Shoot enemy :-1202281240
D/Squadron( 1192): Shoot enemy :-1202281032
D/Squadron( 1192): Shoot enemy :-1202280824
D/Squadron( 1192): Shoot enemy :-1202280616
D/Squadron( 1192): Shoot enemy :-1202280408
D/Squadron( 1192): Shoot enemy :-1202280200
D/Squadron( 1192): Shoot enemy :-1202279992
D/Squadron( 1192): Shoot enemy :-1202279784
D/Squadron( 1192): Shoot enemy :-1202279576
D/Squadron( 1192): Shoot enemy :-1202279368
D/Squadron( 1192): Shoot enemy :-1202279160
D/Squadron( 1192): Shoot enemy :-1202278952
D/Squadron( 1192): Shoot enemy :-1202278744
D/Squadron( 1192): Shoot enemy :-1202278536
D/Squadron( 1192): Shoot enemy :-1202278312
D/Squadron( 1192): Shoot enemy :-1202278104
D/Squadron( 1192): Shoot enemy :-1202277896
D/Squadron( 1192): Shoot enemy :-1202277688
D/Squadron( 1192): Shoot enemy :-1202277480
D/Squadron( 1192): Shoot enemy :-1202277272
D/Squadron( 1192): Shoot enemy :-1202277064
D/Squadron( 1192): Shoot enemy :-1202276856
D/Squadron( 1192): Shoot enemy :-1202276648
D/Squadron( 1192): Shoot enemy :-1202276440
D/Squadron( 1192): Shoot enemy :-1202276232
D/Squadron( 1192): Shoot enemy :-1202276024
D/Squadron( 1192): Shoot enemy :-1202275816
D/Squadron( 1192): Shoot enemy :-1202275608
D/Squadron( 1192): Shoot enemy :-1202275400
D/Squadron( 1192): Shoot enemy :-1202275192
D/Squadron( 1192): Shoot enemy :-1202274984
D/Squadron( 1192): Shoot enemy :-1202274776
D/Squadron( 1192): Shoot enemy :-1202274568
D/Squadron( 1192): Shoot enemy :-1202274360
D/Squadron( 1192): Shoot enemy :-1202274152
D/Squadron( 1192): Shoot enemy :-1202273944
D/Squadron( 1192): Shoot enemy :-1202273736
D/Squadron( 1192): Shoot enemy :-1202273528
D/Squadron( 1192): Shoot enemy :-1202273272
D/Squadron( 1192): Shoot enemy :-1202273096
D/Squadron( 1192): Shoot enemy :-1202272888
D/Squadron( 1192): Shoot enemy :-1202272680
D/Squadron( 1192): Shoot enemy :-1202272472
D/Squadron( 1192): Shoot enemy :-1202272264
D/Squadron( 1192): Shoot enemy :-1202272056
D/Squadron( 1192): Shoot enemy :-1202271800
D/Squadron( 1192): Shoot enemy :-1202271624
D/Squadron( 1192): Shoot enemy :-1202271416
D/Squadron( 1192): Shoot enemy :-1202271208
D/Squadron( 1192): Shoot enemy :-1202271000
D/Squadron( 1192): Shoot enemy :-1202270792
D/Squadron( 1192): Shoot enemy :-1202270584
D/Squadron( 1192): Shoot enemy :-1202270376
D/Squadron( 1192): Shoot enemy :-1202270168
D/Squadron( 1192): Shoot enemy :-1202269960
D/Squadron( 1192): Shoot enemy :-1202269752
D/Squadron( 1192): Shoot enemy :-1202269544
D/Squadron( 1192): Shoot enemy :-1202269336
D/Squadron( 1192): Shoot enemy :-1202269128
D/Squadron( 1192): Shoot enemy :-1202268920
D/Squadron( 1192): Shoot enemy :-1202268712
D/Squadron( 1192): Shoot enemy :-1202268504
D/Squadron( 1192): Shoot enemy :-1202268296
D/Squadron( 1192): Shoot enemy :-1202268088
D/Squadron( 1192): Shoot enemy :-1202267880
D/Squadron( 1192): Shoot enemy :-1202267672
D/Squadron( 1192): Shoot enemy :-1202267464
D/Squadron( 1192): Shoot enemy :-1202267256
D/Squadron( 1192): Shoot enemy :-1202267048
D/Squadron( 1192): Shoot enemy :-1202266840
D/Squadron( 1192): Shoot enemy :-1202266632
D/Squadron( 1192): Shoot enemy :-1202266424
D/Squadron( 1192): Shoot enemy :-1202266216
D/Squadron( 1192): Shoot enemy :-1202266008
D/Squadron( 1192): Shoot enemy :-1202265800
D/Squadron( 1192): Shoot enemy :-1202265592
D/Squadron( 1192): Shoot enemy :-1202265336
D/Squadron( 1192): Shoot enemy :-1202265160
D/Squadron( 1192): Shoot enemy :-1202264952
D/Squadron( 1192): Shoot enemy :-1202264744
D/Squadron( 1192): Shoot enemy :-1202264536
D/Squadron( 1192): Shoot enemy :-1202264328
D/Squadron( 1192): Shoot enemy :-1202264120
D/Squadron( 1192): Shoot enemy :-1202263912
D/Squadron( 1192): Shoot enemy :-1202263704
D/Squadron( 1192): Shoot enemy :-1202263496
D/Squadron( 1192): Shoot enemy :-1202263288
D/Squadron( 1192): Shoot enemy :-1202263080
D/Squadron( 1192): Shoot enemy :-1202262872
D/Squadron( 1192): Shoot enemy :-1202262664
D/Squadron( 1192): Shoot enemy :-1202262456
D/Squadron( 1192): Shoot enemy :-1202262248
D/Squadron( 1192): Shoot enemy :-1202262040
D/Squadron( 1192): Shoot enemy :-1202261832
D/Squadron( 1192): Shoot enemy :-1202261624
D/Squadron( 1192): Shoot enemy :-1202261416
D/Squadron( 1192): Shoot enemy :-1202261208
D/Squadron( 1192): Shoot enemy :-1202261000
D/Squadron( 1192): Shoot enemy :-1202260792
D/Squadron( 1192): Shoot enemy :-1202260584
D/Squadron( 1192): Shoot enemy :-1202260376
D/Squadron( 1192): Shoot enemy :-1202260168
D/Squadron( 1192): Shoot enemy :-1202259960
D/Squadron( 1192): Shoot enemy :-1202259752
D/Squadron( 1192): Shoot enemy :-1202259544
D/Squadron( 1192): Shoot enemy :-1202259336
D/Squadron( 1192): Shoot enemy :-1202259128
D/Squadron( 1192): Shoot enemy :-1202258920
D/Squadron( 1192): Shoot enemy :-1202258712
D/Squadron( 1192): Shoot enemy :-1202258504
D/Squadron( 1192): Shoot enemy :-1202258296
D/Squadron( 1192): Shoot enemy :-1202258088
D/Squadron( 1192): Shoot enemy :-1202257880
D/Squadron( 1192): Shoot enemy :-1202257672
D/Squadron( 1192): Shoot enemy :-1202257464
D/Squadron( 1192): Shoot enemy :-1202257256
D/Squadron( 1192): Shoot enemy :-1202257048
D/Squadron( 1192): Shoot enemy :-1202256840
D/Squadron( 1192): Shoot enemy :-1202256632
D/Squadron( 1192): Shoot enemy :-1202256424
D/Squadron( 1192): Shoot enemy :-1202256216
D/Squadron( 1192): Shoot enemy :-1202256008
D/Squadron( 1192): Shoot enemy :-1202255800
D/Squadron( 1192): Shoot enemy :-1202255592
D/Squadron( 1192): Shoot enemy :-1202255384
D/Squadron( 1192): Shoot enemy :-1202255176
D/Squadron( 1192): Shoot enemy :-1202254968
D/Squadron( 1192): Shoot enemy :-1202254760
D/Squadron( 1192): Shoot enemy :-1202254552
D/Squadron( 1192): Shoot enemy :-1202254344
D/Squadron( 1192): Shoot enemy :-1202254136
D/Squadron( 1192): Shoot enemy :-1202253928
D/Squadron( 1192): Shoot enemy :-1202253720
D/Squadron( 1192): Shoot enemy :-1202253512
D/Squadron( 1192): Shoot enemy :-1202253304
D/Squadron( 1192): Shoot enemy :-1202253096
D/Squadron( 1192): Shoot enemy :-1202252888
D/Squadron( 1192): Shoot enemy :-1202252680
D/Squadron( 1192): Shoot enemy :-1202252472
D/Squadron( 1192): Shoot enemy :-1202252264
D/Squadron( 1192): Shoot enemy :-1202252056
D/Squadron( 1192): Shoot enemy :-1202251848
D/Squadron( 1192): Shoot enemy :-1202251640
D/Squadron( 1192): Shoot enemy :-1202251432
D/Squadron( 1192): Shoot enemy :-1202251224
D/Squadron( 1192): Shoot enemy :-1202251016
D/Squadron( 1192): Shoot enemy :-1202250808
D/Squadron( 1192): Shoot enemy :-1202250600
D/Squadron( 1192): Shoot enemy :-1202250392
D/Squadron( 1192): Shoot enemy :-1202250184
D/Squadron( 1192): Shoot enemy :-1202249976
D/Squadron( 1192): Shoot enemy :-1202249768
D/Squadron( 1192): Shoot enemy :-1202249560
D/Squadron( 1192): Shoot enemy :-1202249352
D/Squadron( 1192): Shoot enemy :-1202249144
D/Squadron( 1192): Shoot enemy :-1202248888
D/Squadron( 1192): Shoot enemy :-1202248712
D/Squadron( 1192): Shoot enemy :-1202248504
D/Squadron( 1192): Shoot enemy :-1202248296
D/Squadron( 1192): Shoot enemy :-1202248088
D/Squadron( 1192): Shoot enemy :-1202247880
D/Squadron( 1192): Shoot enemy :-1202247672
D/Squadron( 1192): Shoot enemy :-1202247464
D/Squadron( 1192): Shoot enemy :-1202247256
D/Squadron( 1192): Shoot enemy :-1202247048
D/Squadron( 1192): Shoot enemy :-1202246840
D/Squadron( 1192): Shoot enemy :-1202246632
D/Squadron( 1192): Shoot enemy :-1202246424
D/Squadron( 1192): Shoot enemy :-1202246216
D/Squadron( 1192): Shoot enemy :-1202246008
D/Squadron( 1192): Shoot enemy :-1202245800
D/Squadron( 1192): Shoot enemy :-1202245592
D/Squadron( 1192): Shoot enemy :-1202245384
D/Squadron( 1192): Shoot enemy :-1202245176
D/Squadron( 1192): Shoot enemy :-1202244968
D/Squadron( 1192): Shoot enemy :-1202244760
D/Squadron( 1192): Shoot enemy :-1202244552
D/Squadron( 1192): Shoot enemy :-1202244344
D/Squadron( 1192): Shoot enemy :-1202244136
D/Squadron( 1192): Shoot enemy :-1202243928
D/Squadron( 1192): Shoot enemy :-1202243720
D/Squadron( 1192): Shoot enemy :-1202243512
D/Squadron( 1192): Shoot enemy :-1202243304
D/Squadron( 1192): Shoot enemy :-1202243096
D/Squadron( 1192): Shoot enemy :-1202242888
D/Squadron( 1192): Shoot enemy :-1202242680
D/Squadron( 1192): Shoot enemy :-1202242472
D/Squadron( 1192): Shoot enemy :-1202242264
D/Squadron( 1192): Shoot enemy :-1202242056
D/Squadron( 1192): Shoot enemy :-1202241848
D/Squadron( 1192): Shoot enemy :-1202241640
D/Squadron( 1192): Shoot enemy :-1202241432
D/Squadron( 1192): Shoot enemy :-1202241224
D/Squadron( 1192): Shoot enemy :-1202241016
D/Squadron( 1192): Shoot enemy :-1202240808
D/Squadron( 1192): Shoot enemy :-1202240600
D/Squadron( 1192): Shoot enemy :-1202240392
D/Squadron( 1192): Shoot enemy :-1202240184
D/Squadron( 1192): Shoot enemy :-1202240008
D/Squadron( 1192): Shoot enemy :-1202239832
D/Squadron( 1192): Shoot enemy :-1202239624
D/Squadron( 1192): Shoot enemy :-1202239448
D/Squadron( 1192): Shoot enemy :-1202239272
D/Squadron( 1192): Shoot enemy :-1202239064
D/Squadron( 1192): Shoot enemy :-1202238888
D/Squadron( 1192): Shoot enemy :-1202238712
D/Squadron( 1192): Shoot enemy :-1202238504
D/Squadron( 1192): Shoot enemy :-1202238328
D/Squadron( 1192): Shoot enemy :-1202238152
D/Squadron( 1192): Shoot enemy :-1202237944
D/Squadron( 1192): Shoot enemy :-1202237768
D/Squadron( 1192): Shoot enemy :-1202237592
D/Squadron( 1192): Shoot enemy :-1202237384
D/Squadron( 1192): Shoot enemy :-1202237208
D/Squadron( 1192): Shoot enemy :-1202237032
D/Squadron( 1192): Shoot enemy :-1202236824
D/Squadron( 1192): Shoot enemy :-1202236648
D/Squadron( 1192): Shoot enemy :-1202236472
D/Squadron( 1192): Shoot enemy :-1202236264
D/Squadron( 1192): Shoot enemy :-1202236088
D/Squadron( 1192): Shoot enemy :-1202235912
D/Squadron( 1192): Shoot enemy :-1202235704
D/Squadron( 1192): Shoot enemy :-1202235528
D/Squadron( 1192): Shoot enemy :-1202235352
D/Squadron( 1192): Shoot enemy :-1202235144
D/Squadron( 1192): Shoot enemy :-1202234968
D/Squadron( 1192): Shoot enemy :-1202234792
D/Squadron( 1192): Shoot enemy :-1202234584
D/Squadron( 1192): Shoot enemy :-1202234408
D/Squadron( 1192): Shoot enemy :-1202234232
D/Squadron( 1192): Shoot enemy :-1202234024
D/Squadron( 1192): Shoot enemy :-1202233848
D/Squadron( 1192): Shoot enemy :-1202233672
D/Squadron( 1192): Shoot enemy :-1202233464
D/Squadron( 1192): Shoot enemy :-1202233288
D/Squadron( 1192): Shoot enemy :-1202233112
D/Squadron( 1192): Shoot enemy :-1202232904
D/Squadron( 1192): Shoot enemy :-1202232728
D/Squadron( 1192): Shoot enemy :-1202232552
D/Squadron( 1192): Shoot enemy :-1202232344
D/Squadron( 1192): Shoot enemy :-1202232168
D/Squadron( 1192): Shoot enemy :-1202231992
D/Squadron( 1192): Shoot enemy :-1202231784
D/Squadron( 1192): Shoot enemy :-1202231608
